SMILES,shift_value
O=C1C2CCCN2C(=O)N1C1CCN(CC(F)(F)F)C1,-69.15
NC(=O)CN1CC=C(C(F)(F)F)CC1,-69.18
CNC(=O)CN1CC=C(C(F)(F)F)CC1,-69.2
FC(F)(F)C1=CCN(C2NCCCN2)CC1,-69.21
CS(=O)(=O)NC1CCN(CC(F)(F)F)C1,-69.22
N#CCCN1CC=C(C(F)(F)F)CC1,-69.23
FC(F)(F)C1=CCN(C2CNCCN2)CC1,-69.28
FC(F)(F)CBr,-69.3
O=C1CCN(C2CCCN(CC(F)(F)F)C2=O)CCN1,-69.35
CCC1CCN(C(=O)C(C)C(F)(F)F)C1,-69.36
N#CCC(=O)N1CC=C(C(F)(F)F)CC1,-69.38
O=C([O-])C1CCCN(CC(F)(F)F)C1=O.[K+],-69.42
CC(C)N1C(=O)NC2(CCN(CC(F)(F)F)C2)C1=O,-69.45
CS(=O)(=O)[C@@H]1CNC[C@H]1C(F)(F)F,-69.52
CCC(=O)N[C@@H]1CCCC[C@@H]1C(F)(F)F,-69.53
CNC(=O)N[C@@H]1CCCC[C@@H]1C(F)(F)F,-69.54
CNC(=O)N1CCCC(C(F)(F)F)C1C,-69.56
CC(=O)N1CCN(CC(F)(F)F)C2CCCCC21,-69.72
O=C(NC1CCCCC1C(F)(F)F)C1CCCCN1,-69.73
CC1CNCCN(CC(F)(F)F)C1,-69.75
CC1CC(C(F)(F)F)NC(-N2CCNC2)N1,-69.85
CC1CN(C2CCN(CC(F)(F)F)C2=O)CCS1,-69.87
CN(CC(F)(F)F)[C@H]1CC[C@H](O)CC1,-69.88
F/C(Cl)=C/C1=CC=C(I)C=C1,-70.0
CC(C)C(=O)CC(F)(F)N=[N+]=[N-],-70.0
FC(F)(F)/C(=N/C1=CC=CC=C1)C1=CC=CC=C1,-70.0
COB(OC)C(F)(F)F,-70.0
[H]C1=NC([H])=C([H])C(C(F)(F)F)=N1,-70.0
[H]C([H])=C(CCCCCCC)C(F)(F)F,-70.0
FC(F)(F)C1=NCCO1,-70.0
CNC(=O)N1CC(=O)N(CC(F)(F)F)C1,-70.08
CC1CC(C(=O)O)C(C)N1CC(F)(F)F,-70.11
O=C1NC(-C2CCCCC2)CC(C(F)(F)F)[NH]1,-70.31
O=C(O)[C@@H]1CCCN[C@@H]1C(F)(F)F,-70.34
CC1CC2N(N1)CC(C(F)(F)F)CN2,-70.4
FC(F)(F)C1CCNC(N2CCCC2)N1,-70.4
CC(C)(N)C1NC(C(F)(F)F)CC(=O)[NH]1.Cl,-70.47
O=C1CSC(C(F)(F)F)CN1,-70.48
CC(=O)NC1CCCN(CC(F)(F)F)C1=O,-70.56
O=C(O)C1CCCN(CC(F)(F)F)C1=O,-70.6
CC1(C)CNCCN1CC(F)(F)F,-70.64
NC1CC(C(F)(F)F)NCN1,-70.64
NC(=O)[C@@H]1CN(C(=O)C2CC=CC2)C[C@H]1C(F)(F)F,-70.71
CNC(=O)N1CCN(C(C)C(F)(F)F)CC1,-70.78
CC1(C2CCC(C#N)CC2)NC(=O)N(CC(F)(F)F)C1=O,-70.81
CN1C(=O)N(CC(F)(F)F)C(=O)C1C1CCCCC1,-70.82
O=C1NC2(CCC3CCCCC32)C(=O)N1CC(F)(F)F,-70.84
OC1CC(C(F)(F)F)NCN1,-70.86
CC1NC(O)CC(C(F)(F)F)N1,-70.92
CCS(=O)(=O)N1CCN(C(C)C(F)(F)F)CC1,-70.96
FC(Br)=C(C1=CC=CC=C1)C1=CC=CC=C1,-71.0
FC1=NC=CC2=CC=CC=C21,-71.0
[H]C1=NC(C(F)(F)F)=NC([H])=C1[H],-71.0
[H]/C(=N\C1=CC=CC=C1)C(F)(F)F,-71.0
O=C(NCC(F)(F)F)C1=CC=CC=C1,-71.0
CC(N1CCN(S(C)(=O)=O)CC1)C(F)(F)F,-71.02
CC1C(=O)NCCCN1CC(F)(F)F,-71.07
CC1CC(O)NC(C(F)(F)F)N1,-71.09
O=C(O)[C@@H]1CC=CC[C@H]1C(F)(F)F,-71.12
C[C@@H]1OC[C@H](C(F)(F)F)[C@H]1C(=O)O,-71.14
O=C1CC[NH]C(C(F)(F)F)N1,-71.37
CCC1NNSC1C(=O)N1CCCC(C(F)(F)F)C1,-71.43
CN1CCC(C(=O)N2CCCC(C(F)(F)F)C2)CC1=O,-71.47
O=C(C1CCC2[NH]CNC2C1)N1CCCC(C(F)(F)F)C1,-71.52
N#CC1CCCC(NC(=O)N2CCCC(C(F)(F)F)C2)C1,-71.56
CNC(=O)CC1CCC(C(F)(F)F)CC1,-71.56
CC1CC(C)N2NCC(C(=O)NCC(F)(F)F)C2N1,-71.6
O=C(C1CCC(=O)[NH]N1)N1CCCC(C(F)(F)F)C1,-71.61
O=C(CO)N1CCCC(C(F)(F)F)C1,-71.61
Cl.O=S1(=O)CCC(NCC(F)(F)F)CC1,-71.61
O=C(NC1CCCC(C(F)(F)F)C1)N1CCOCC1,-71.62
CS(=O)(=O)C1NCCN1CC(F)(F)F,-71.63
O=C(O)[C@@H]1CCCC[C@H]1C(F)(F)F,-71.64
O=C(NCC(F)(F)F)C1CCCC2CCCNC12,-71.66
O=C(NCC(F)(F)F)C1CCC2CCCCC2N1,-71.74
CS(=O)(=O)N1CCCC(C(F)(F)F)C1,-71.75
Cl.NCC1CCN(CC(F)(F)F)N1,-71.79
FC(F)(F)C1CCCN(C2CNCCN2)C1,-71.87
CC1NN(C)C2SC(C(=O)NCC(F)(F)F)CC12,-71.96
O=C(O)C1(C(F)(F)F)CCNC1,-71.98
CC12CCC(=O)N1C(C(=O)NCC(F)(F)F)CS2,-71.99
O=S(=O)(OS(=O)(=O)C(F)(F)F)C(F)(F)F,-72.0
CCCC/N=C(\C1=CC=CC=C1)C(F)(F)F,-72.0
CN=S(=O)(C1=CC=CC=C1)C(F)(F)F,-72.0
O=C(C1=CC=CC=C1)C(F)(F)F,-72.0
N=C(Cl)C(F)(F)F,-72.0
FC(F)(SC1=CC=CC=C1)C1=CC=CC=C1,-72.0
O=C(NCC(F)(F)F)C1CSC2CCCCC2O1,-72.0
NCC(F)(F)F,-72.0
COC(F)(F)C1=CC=CC=C1,-72.0
CN1CCNC(N2CCCC(C(F)(F)F)C2)C1=O,-72.01
FC(F)(F)CCl,-72.1
O=C(O)C1NN(CC(F)(F)F)CC1Cl,-72.12
N#CC1CCCC(CN2CC(C(F)(F)F)C2)C1,-72.13
C[C@@H]1CN(C)C[C@H](C(=O)N2CCCC(C(F)(F)F)C2)O1,-72.15
O=C(NCC(F)(F)F)C1COC2CCCCC2O1,-72.17
CC1C(CN2CCCC(C(F)(F)F)C2)CNN1C,-72.36
CC1CNCC(N2CCCC(C(F)(F)F)C2)N1,-72.43
CS(=O)(=O)NC1CCCC(C(F)(F)F)C1,-72.66
O=C1NC(=O)N(CC(F)(F)F)C1=O,-72.78
[H]/C(C(=O)O)=C(\F)CC,-73.0
F/C(Cl)=C\C1=CC=C(I)C=C1,-73.0
FC(F)Cl,-73.0
O=S(=O)(/N=C(\Cl)C(F)(F)F)C1=CC=CC=C1,-73.0
O=C(OCC(F)(F)F)C1=CC=CC=C1,-73.0
O=C(NCC(F)(F)F)N1CC2CCCCCC21,-73.03
O=S1(=O)CCC[C@@]2(C(F)(F)F)CNC[C@H]21,-73.25
Cl.NC(C1CCOCC1)C(F)(F)F,-73.25
CC1NC(CNC(=O)N2CCC(C(F)(F)F)CC2)NO1,-73.36
O=C1CC(C(F)(F)F)=NC2CCCCC2N1,-73.42
CC1NC(CN2CCC(C(F)(F)F)CC2)SC1C,-73.49
COC1CC(C(=O)N2CCCC2C(F)(F)F)ON1,-73.49
O=C(CN1CCC(C(F)(F)F)CC1)N1CCNC1=O,-73.51
CC1CNC(C(C)N2CCC(C(F)(F)F)CC2)O1,-73.52
O=C1CC(CN2CCC(C(F)(F)F)CC2)CN1,-73.52
N#CC1(C(=O)N2CCC(C(F)(F)F)CC2)CCCC1,-73.55
N#CC1CCCC(C(=O)N2CCC(C(F)(F)F)CC2)C1,-73.58
CCN1CC(NC(=O)N2CCC(C(F)(F)F)CC2)CN1,-73.63
CC1CCCC(C(=O)NC2CCC(C(F)(F)F)CC2)N1,-73.64
O=C(O)C1(C(=O)N2CCC(C(F)(F)F)CC2)CC1,-73.99
FC1=NC2=CC=CC=C2N=C1,-74.0
O=[N+]([O-])C(F)(F)F,-74.0
CCCCCCC(C)C(F)(F)F,-74.0
CCCCC(C)C(F)(F)F,-74.0
CCCCCCCC(O)OCC(F)(F)F,-74.0
CCNC(=O)C(F)(F)F,-74.0
CCN1C(=O)NC(C2CCCCC2)(C(F)(F)F)C1=O,-74.29
O=S1(=O)CC[C@]2(C(F)(F)F)CNC[C@@H]21,-74.53
Cl.FC(F)(F)[C@]12CCC[C@H]1CNC2,-74.53
CC1CN(C(=O)C2(C(F)(F)F)CCC2)C1,-74.65
Cl.NCC1CCCC(C(F)(F)F)O1,-74.66
CC1ONCC1CN1CCCC1C(F)(F)F,-74.82
O=S(C1=CC=CC=C1)C(F)(F)F,-75.0
FC(F)(F)COC1=CC=CC=C1,-75.0
CCOC(=O)CC(=O)C(F)(F)F,-75.0
CCCCOCC(F)(F)F,-75.0
[H]C1(C(F)(F)F)CCC(CCCC)CC1,-75.0
FC(F)(F)C1CCCCC1,-75.0
[H]C1(C(F)(F)F)CCCCC1,-75.0
CC(F)(F)C1=C2C=CC=CC2=NC2=CC=CC=C21,-75.0
Cl.N[C@@H]1CC2CCCCC2O[C@H]1C(F)(F)F,-75.1
CC1CCC(C(N)C(F)(F)F)O1.Cl,-75.22
O=C1CCCCC(C(F)(F)F)N1,-75.32
Cl.NC(C1CCCO1)C(F)(F)F,-75.37
OC[C@@H]1CC2CCCCC2O[C@H]1C(F)(F)F,-75.38
O=C1NC(C(F)(F)F)NC2CCCCN12,-75.47
COC1=CC=C(OC(F)F)C=C1,-75.8
[H]/C(C(=O)OC)=C(\F)CCCC,-76.0
O=S(=O)(Cl)C(F)(F)F,-76.0
O=C(Cl)C(F)(F)F,-76.0
O=C(O)C(F)(F)F,-76.0
O=C(OC(=O)C(F)(F)F)C(F)(F)F,-76.0
CCOC(=O)C(F)(F)F,-76.0
FC(F)(F)C1(C2=CC=CC=C2)NN1,-76.0
COC(=O)C(=O)C(F)(F)F,-76.0
[H]C1=CC=C(OC(F)F)C=C1,-76.0
CC(C)(C(=O)O)[C@@H]1CCC[C@H](C(F)(F)F)N1,-76.06
O=C(NC1NCCS1)C1CCC(C(F)(F)F)NC1=O,-76.66
CC1NN(-C2CCCCC2)C(C)C1C(N)C(F)(F)F.Cl,-76.68
O=S(=O)(CC1=CC=CC=C1)C(F)(F)F,-77.0
CON(C(=O)OCC(Cl)(Cl)Cl)C(C)(F)F,-77.0
CC1(C)CN(C(N)=O)CC(C(F)(F)F)O1,-77.65
[H]/C(C(=O)CC)=C(\F)CCCC,-78.0
CC(C)(C)C(=O)CS(=O)C(F)(F)F,-78.0
C[Si](C)(C)OS(=O)(=O)C(F)(F)F,-78.0
FC(F)F,-78.0
O=S(=O)(C1=CC=CC=C1)C(F)(F)F,-78.0
OCC(F)(F)F,-78.0
[N-]=[N+]=NC(F)(F)C(=O)C1=CC=CC=C1,-78.0
CN(C)C(F)(F)C1=CC=CC=C1,-78.0
CC1NN(CC(O)C(F)(F)F)CC1C#N,-78.25
O=C(NC1(C(F)(F)F)CCC2CCCCC21)[C@@H]1CCCO1,-78.35
FC(F)(F)C(Cl)Cl,-78.5
CC1(C)CN(CC(O)C(F)(F)F)CC2(CCCC2)O1,-78.51
CC1CN(CC(O)C(F)(F)F)CC(=O)N1,-78.68
OC(CN1CCCSCC1)C(F)(F)F,-78.71
CC1(C)CN(CC(O)C(F)(F)F)CC1O,-78.82
CC1CN(CC(O)C(F)(F)F)CCCO1,-78.84
OC(C1=CC=CC=C1)C(F)(F)F,-79.0
CCOC(=O)CC(N)C(F)(F)F,-79.0
CCCCCCCC(F)(F)OC,-79.0
O=[N+]([O-])C1=CC=C(OC(F)F)C=C1,-79.3
CC1CC(C(=O)N2CCC2)CC(C)C1OC(F)F,-79.46
FC(Cl)=C(Cl)Cl,-80.0
FC1=NC=CN=C1,-80.0
O=S(=O)(O)C(F)(F)F,-80.0
CS(=O)C(F)(F)F,-80.0
CCCC(O)C(F)(F)F,-80.0
CS(=O)(=O)N1CCC(O)(C(F)(F)F)C1,-80.14
CC1CCC(C(=O)N2CCC(O)(C(F)(F)F)C2)S1,-80.15
CC1CCCCC1CC(=O)N1CCC(O)(C(F)(F)F)C1,-80.44
O=C1NCCNC1(O)C(F)(F)F,-80.82
[H]C([H])=C(F)F,-81.0
CS(=O)(=O)C(F)(F)F,-81.0
CC(=O)C(F)(F)F,-81.0
CC(C)(C)C(F)(F)F,-81.0
CCOC(=O)C(F)(Br)SCC,-81.0
CC1CCC(NC(=O)N2CCC(O)C2)CC1OC(F)F,-81.04
CC1C(NC(=O)N2CCOCC2)CCCC1OC(F)F,-81.06
OCC1C(OC(F)F)CCC2CCCCC12,-81.12
CC(O)(CN1CCNC1)C(F)(F)F,-81.4
CC(O)(CN1CCNN1)C(F)(F)F,-81.44
CC1NCCN1CC(C)(O)C(F)(F)F,-81.48
CC1=CC=C(/C(C)=C(/F)Cl)C=C1,-81.5
O=C(NC1CCCC(OC(F)F)C1)N1CCSCC1,-81.74
CC(=O)NC1CCCC2CC(OC(F)F)CCC21,-81.76
CC(O)(CN1CCNC(=O)C1)C(F)(F)F,-81.77
NC1NC2C(OC(F)F)CCCC2S1,-81.81
[H]/C(C(=O)CC)=C(/F)CCCC,-82.0
FC(Cl)Cl,-82.0
FC(F)OC1=CC=C(Cl)N=C1,-82.0
CC1=C(OC(F)F)CCC1,-82.0
O=C(C1CCCCC1OC(F)F)N1CCSCC1,-82.15
FC(F)(F)C(Cl)(Cl)Cl,-82.2
CC1CN(C(=O)C2CCCC(OC(F)F)C2)CC(C)O1,-82.23
CC1COCC(C)N1C(=O)C1CCC(OC(F)F)CC1,-82.36
NC1CC(-C2CCC(OC(F)F)CC2)NO1,-82.38
CC1=CC=C(/C(C)=C(\F)Cl)C=C1,-82.6
O=C(C1CCCCC1OC(F)F)N1CCOC2(CCC2)C1,-82.86
O=C1CCC(OC(F)F)C[NH]1,-82.88
O=C(C1CCC(OC(F)F)CN1)N1CCC1,-82.9
CCOC(F)(F)C(=O)C(C)C,-83.0
N#CCCN1CCCC(O)(C(F)(F)F)C1,-83.09
O=C(C1SCCC1OC(F)F)N1CCCC1,-83.43
N#CC(F)(F)C1=CC=CC=C1,-83.5
O=C(O)C1SCCC1OC(F)F,-83.64
FC(F)(F)C1CC1,-84.0
COC(=O)C(O)(O)C(F)(F)F,-84.0
C/C=C\C(C)(F)F,-84.0
CCOC(=O)C(F)(Br)SC1=CC=CC=C1,-84.0
CN1CCC(C(=O)NC2CC(O)(C(F)(F)F)C2)N1,-84.1
CCCOC(F)F,-84.2
O=C(COC(F)F)N1CCC2CCCCC21,-84.26
CC1NCCCC1C(=O)N1CCC(O)(C(F)(F)F)CC1,-84.28
O=C(CC1C=CCC1)N1CCC(O)(C(F)(F)F)CC1,-84.32
CC1CCC(CN2CCC(O)(C(F)(F)F)CC2)O1,-84.33
OC1(C(F)(F)F)CCN(CC2CC=CCC2)CC1,-84.34
O=C(NCC1CCCO1)N1CCC(O)(C(F)(F)F)CC1,-84.4
CC(C)(F)F,-84.5
FC(F)OCC1=CC=CC=C1,-84.8
CNC(=O)NC1CC(OC(F)F)N(C)N1,-84.93
FC1=CCC1,-85.0
CCCCCCC(=O)C(F)(F)Cl,-85.0
O=C1C=C(OC(F)F)CCC1,-85.0
CC(F)(F)C#N,-85.0
O=C(COC(F)F)N1CC2CCCC2C1,-85.03
O=C(COC(F)F)N1C[C@@H]2C[C@H]1CS2,-85.07
NC(=O)NC1CCC(OC(F)F)NC1,-85.82
FC(Br)Br,-86.0
FC(F)OC1=CC=CC=C1,-87.0
CCCCCCCC(F)(F)[N+](=O)[O-],-87.0
O=[N+]([O-])C(F)(F)CCC1=CC=CC=C1,-87.0
CC(F)(F)C1=C(Cl)C2=CC=CC=C2N1,-87.0
CC(C)(F)Cl,-87.0
C/C=C/C(C)F,-87.0
CC(F)(F)C1=CC=CC=C1,-87.9
C=C(C)F,-88.0
[H]/C(C1=CC=CC=C1)=C(\F)OC,-88.0
CCOC(=O)C(F)(F)/C=C/C1=CC=CC=C1,-88.0
FC(F)=C(Cl)Cl,-89.0
FC(F)OC1=NC(Cl)=CC=C1,-89.0
OC1=CC=C(SC(F)F)C=C1,-89.0
[H]C1=CC=C(SC(F)F)C=C1,-90.0
CCCC(C)(F)F,-91.0
FC1(F)CCCCCCC1,-91.5
FC1(F)CCCCCCCCCCCCCC1,-91.5
O=[N+]([O-])C1=CC=C(SC(F)F)C=C1,-91.6
FC(F)SC1=NC2=C(C=CC=C2)N1,-92.0
O=C(OCF)C1=CC=CC=C1,-92.0
O=C(C1=CC=CC=C1)C(F)(F)Cl,-93.0
FC(F)N1C=CN=C1,-93.0
O=S(=O)(C1=CC=CC=C1)C(F)(F)C1=CC=CS1,-93.0
CC1NCN(CC2NCCN2C(F)F)C1C,-93.0
CCC(C)(F)F,-93.0
CC(=O)CCC(C)(F)F,-93.0
CCCCC(=O)OCF,-93.0
N#CC1CNN(CC2NCCN2C(F)F)C1,-93.21
FC1(F)CCCC1,-93.3
FC(F)N1CCNC1CN1CCOC2(CCCC2)C1,-93.46
FC(F)SCC1=CC=CC=C1,-94.0
CC(F)(F)C(=O)C1=CC=CC=C1,-94.0
O=C(O)CC1CCN(C(F)F)N1,-94.85
CCCCC(F)(F)CI,-94.9
CC1NN(C(F)F)C(C)C1CC(=O)N1CCCCO1,-94.91
C=C(F)CCCC,-95.0
[H]C#C/C(C1=CC=CC=C1)=C(\[H])C(F)(F)C(=O)OCC,-95.0
FC(F)(P(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,-95.0
FC(F)N1N=C(Cl)C2=CC=CC=C21,-95.0
OCC1CCNN1C(F)F,-95.13
CC1CCCNC1NC(=O)C1CCN(C(F)F)N1,-95.65
CC1CC(C(=O)N(C)C2CC2)NN1C(F)F,-95.93
CC(C)(C)C1=C2C(F)=CC=CC2=CC=C1,-96.0
FC(F)SC1=CC=CC=C1,-96.0
FC(F)N1C=NC2=CC=CC=C21,-96.0
CCC(=O)CC(F)(F)C1=CC=CC=C1,-96.0
FC(F)N1C=NC2=C1C=CC=C2,-96.0
CC(F)(F)CO,-96.1
O=C(O)C1CCNN1C(F)F,-96.91
C=C(F)CI,-97.0
[H]/C(C(=O)OC)=C(/F)C1=CC=CC=C1,-97.0
FC1(F)CCCCC1,-97.0
CN1C=CC=C1C(F)(F)S(=O)(=O)C1=CC=CC=C1,-97.0
O=S1CCN(CC2NC3CCCCC3N2C(F)F)CC1,-97.21
OC/C=C(/F)C1=CC=CC=C1,-98.0
CC(=O)CC(C)(F)F,-98.0
CC(=O)N(C1=CC=CC=C1)C(F)F,-98.0
OC1=CC=NC(SC(F)F)=N1,-98.0
CCC(F)(F)C1=CC=CC=C1,-98.0
CCCC/C=C/C(F)(F)C(=O)OCC,-98.0
FC(F)(CBr)C1=CC=CC=C1,-98.2
O=C(C1=CC=CC=C1)C(F)C1=CC=CC=C1,-99.0
CCCCC(F)(F)CBr,-99.2
COC(=O)C(F)(F)S(=O)(=O)Cl,-100.0
CN1C=CN(C(F)F)C1=S,-100.0
CCOC(=O)C(C)(F)F,-100.0
CN(C)CC(F)F,-100.0
C=C(F)CCl,-101.0
FC1=CC(F)=CC(F)=C1,-101.0
FC(I)I,-102.0
O=S(=O)(C1=CC=CC=C1)C(F)(F)C1=CC=CO1,-102.0
FC(F)C1=CC=CS1,-102.0
O=C(C1CCCO1)C(F)(F)C1=CC(Cl)=CC=C1,-102.0
CC1=NC(C)=C(C(F)F)S1,-102.0
FCOC1=CC=NC(S)=N1,-102.0
CC(C)C(C)(F)F,-102.2
CCC(F)(F)CC,-102.4
FC1=CC=NC=C1,-103.0
CN1C(=S)N(C(F)F)C2=C1C=CC=C2,-103.0
CCOC(=O)C(F)(F)C1=CC=CO1,-103.0
O=[N+]([O-])C1=CC=C(F)C=C1,-103.6
N#CC1=CC=C(F)C=C1,-104.0
CCOC(=O)C(F)(F)C1=CC=CC=C1,-104.0
COC(=O)C(F)(F)C1=CC=CC=C1,-104.3
CCOC(=O)C(F)(F)C1=NC2=CC=CC=C2C=C1,-105.0
CCOC(=O)C(F)(F)C1=CC2=C(C=CC=C2)O1,-105.0
CCCCCCCC(F)(F)C(=O)OCC,-105.0
CC(=O)OCC(F)(F)C1=CC=CC=C1,-105.0
CCCC/C(F)=C/CO,-106.0
CCCCCC/C=C(/F)CCCCCC,-106.0
F/C(Cl)=C(\F)Cl,-106.0
FC(F)C#CC1=CC=CC=C1,-106.0
CC1=CC=C(C2=C(C(F)F)C=CO2)C=C1,-106.0
NCC(F)(F)C1=CC=CC=C1,-106.5
CSC1=NC(=O)C=CN1C(F)F,-107.0
CCCCOCC(F)(F)CC,-107.5
CCCCCCCCC(F)(F)CN,-107.8
OCC(F)(F)C1=CC=CC=C1,-107.9
C=C(F)CO,-108.0
CCOC(=O)C(F)(F)C(=O)C1=CC=CC=C1,-108.0
FC(F)C1=CSC=C1,-108.0
CCC(F)(F)C(=O)OC,-108.0
CC(C)(F)SC1=CC=CC=C1,-108.0
[H]/C(C1=CC=CC=C1)=C(\F)CO,-109.0
CC(=O)C(F)(F)C(=O)C1=CC=CC=C1,-109.0
CN1C2=CC=CC=C2C=C1C(F)F,-109.0
CCOP(=O)(OCC)C(F)(F)C1=CC=C(C)C=C1,-109.0
COC1=CC=C(C(F)F)C=C1,-109.0
O=C(N[C@H]1C[C@H]1C(F)F)C1CNNC2CCCCC12,-109.38
FC(F)C1NNC(N2CCCCC2)S1,-109.66
FC1=CC=CC(F)=C1,-110.0
[H]C1=C(C(F)F)N(C2=CC=CC=C2)N=C1C1=CC=CC=C1,-110.0
[H]N1C2=CC=CC=C2C=C1C(F)F,-110.0
CCC(F)(F)C(C)=O,-110.0
CC(F)F,-110.0
CCC1COCCN1C(=O)NC1CCCC(C(F)F)C1,-110.11
CCCC(N)C(F)(F)CCC,-110.3
FC(F)C1CCC(CN2CNCN2)CC1,-110.3
CC1=CCCN(C2NCC(C(F)F)CN2)C1,-110.39
CC1NNNN1CC1CCC(C(F)F)CC1,-110.52
CC1NNNN1CC1CCCC(C(F)F)C1,-110.54
CC1(C)CCN(C2NCC(C(F)F)CN2)C1,-110.58
FC(F)C1CNC(NC2CC23CC3)NC1,-110.71
O=C(C1CCCC(C(F)F)C1)N1CCCC1,-110.72
O=C(O)C(F)(F)S(=O)(=O)O,-110.8
CN(C(=O)C1CCCC(C(F)F)C1)C1CNN(C)C1,-110.85
CCCCCC/C=C(\F)CCCCCC,-111.0
FC(F)C1=NC2=CC=CC=C2C=C1,-111.0
CCOP(=O)(CC(F)F)OCC,-111.0
O=C1CCCCC1(F)F,-111.0
[H]C1=CC=C(C(F)F)C=C1,-111.0
FCC1=NC2=CC=CC=C2C2=C1C=CC=C2,-111.0
CC1NN(-C2CCCCC2Cl)C(C(F)F)C1C(=O)O,-111.53
CC1NC(-C2CCC(C(F)F)CC2)SC1C(=O)O,-111.59
CCC(O)C(F)(F)CC,-111.8
CC1CC(C(F)F)NN1C(C)C(=O)O,-111.86
[H]/C(F)=C(/[H])C(=O)OCCCCCCCCCCCC,-112.0
[H]C1=C([H])N(C)N=C1C(F)F,-112.0
CCCCCC(F)(F)P(=O)(OCC)OCC,-112.0
CCCCCCC(F)SC,-112.0
FC(F)C1N[NH]C2C1CCC2,-112.14
COC1CCN(C2CCCC(C(F)F)C2C#N)CC1,-112.37
O=C1CC(C(F)F)=NN1,-112.56
O=C(O)C1CC(C(F)F)[NH]N1,-112.99
[H]C([H])=C([H])F,-113.0
C=CF,-113.0
FC1=CC=NC2=CC=CC=C12,-113.0
FC1=CC=CC=C1,-113.0
CC1=C2C(F)=CC=CC2=CC=C1,-113.0
CCCCCCOC(=O)C(F)(F)C(=O)OCC,-113.0
[H]C1=NN(C)C(C(F)F)=C1C,-113.0
O=[N+]([O-])C1=CC=C(C(F)F)C=C1,-113.0
O=C(O)C1C(C(F)F)NC2N1CCCC2,-113.31
O=C(O)C1CNCC(C(F)F)C1,-113.39
Cl.FC(F)C1[NH]NC2C1CNCC2,-113.55
CC1CSC(NC(=O)NC2CNN(C)C2C(F)F)N1,-113.59
FC1=CC2=C(C=C1)C1=C(C=CC=C1)O2,-114.0
[H]/C(C1=CC=CC=C1)=C(/F)CO,-114.0
FC1=CC=C2N=CC=CC2=C1,-114.0
O=S(=O)(Cl)C(F)F,-114.0
CCC1=C2C(F)=CC=CC2=CC=C1,-114.0
FC(F)C1=NC=CN1,-114.0
O=C(O)C1SCNC1C(F)F,-114.24
O=C(O)C1C(C(F)F)NC2CCCCN12,-114.79
CC1CC(N)CNC1C(F)F,-114.81
O=C(O)C1COC(C(F)F)C1,-114.92
FC(F)C1=NC2=C(C=CC=C2)N1,-115.0
FC(F)C1=CC2=CC=CC=C2O1,-115.0
FC(F)CC1=CC=CC=C1,-115.0
CC(=O)C(F)(F)C(C)=O,-115.0
FC(F)C1=CC=CC=C1,-115.0
Cl.CN1NC(N)CC1C(F)F,-115.05
CC1C(Cl)C(C(F)F)NN1CC(=O)O,-115.72
O=C(O)C1CC(C(F)F)NO1,-115.77
O=C(N[C@H]1C[C@@H]1C(F)F)C1CCCCC1,-115.79
[H]C([H])=C(F)C(C)=O,-116.0
CCCCCCCCC(F)F,-116.0
CCCC(F)F,-116.0
FC(F)C1=CCCCC1,-116.0
CN1NNC(CO)C1C(F)F,-116.1
O=C(NC1CNC2C(C1)COCC2)C1CCC(C(F)F)O1,-116.22
CC1CCC(NC(=O)[C@H]2C[C@@H]2C(F)F)CN1,-116.22
O=C(NC1CCCNC1)[C@H]1C[C@@H]1C(F)F,-116.24
O=C(N[C@H]1C[C@@H]1C(F)F)C1CNNC2CCCCC12,-116.34
O=C(O)C1OCNC1C(F)F,-116.56
O=C(NC1CCC2[NH]C(C(F)F)NC2C1)C1(O)CCCC1,-116.68
O=C(O)C1CCCC(C(F)F)N1,-116.69
CC1C[NH]CC1C(=O)N1CC(CC(F)F)C1,-116.7
CC1CCOC1C(=O)N1CC(CC(F)F)C1,-116.73
CC1CCCC(NC(=O)[C@H]2C[C@@H]2C(F)F)C1,-116.74
O=C(C1=CCCCC1)N1CC(CC(F)F)C1,-116.77
O=C(C1CC=CC1)N1CC(CC(F)F)C1,-116.82
O=C(C1CCOC1)N1CC(CC(F)F)C1,-116.83
O=C(C1CC=CCC1)N1CC(CC(F)F)C1,-116.84
CN(C1CCN(C)N1)S(=O)(=O)C1CCC(C(F)F)O1,-116.89
CC1NSC(N2CC(CC(F)F)C2)N1,-116.9
CC1CC2NCC(C(=O)N3CC(CC(F)F)C3)C(C)N2N1,-116.95
[H]/C(F)=C(/CCCCCC)C(=O)OC,-117.0
FC(F)P(C1=CC=CC=C1)C1=CC=CC=C1,-117.0
CCOC(=O)CC(F)F,-117.0
C/C=C(\C1=CC=CC=C1)C(F)F,-117.0
FC(F)CCC1=CC=CC=C1,-117.0
FC(F)C1NC2C(Cl)CCCC2[NH]1,-117.08
CC1(C(=O)N2CC(CC(F)F)C2)COC1,-117.16
O=C(O)C1CCC(C(F)F)NC1,-117.68
[H]/C(C1=CC=CC=C1)=C(\F)C(=O)OCC,-118.0
CCCCCCCCC1=CC=C(F)O1,-118.0
OC/C=C(\F)C1=CC=CC=C1,-118.0
CC(C)/N=C(\C1=CC=CC=C1)C(F)F,-118.0
